source_file,source_abs,source_lines,instrumented_lines,covered_lines,missed_instrumented_lines,line_coverage_pct,functions,covered_functions,function_coverage_pct,max_line_freq,sum_line_freq,page
src/physics/cam/hetfrz_classnuc_cam.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/hetfrz_classnuc_cam.F90,1293,182,16,166,8.791208791208792,3,3,100.0,512,5132,7c6f459576_hetfrz_classnuc_cam.F90.html
src/physics/cam/hirsbt.f90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/hirsbt.f90,700,15,15,0,100.0,1,1,100.0,512,8192,675e1c9ac2_hirsbt.f90.html
src/physics/cam/hk_conv.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/hk_conv.F90,1125,15,14,1,93.33333333333333,1,1,100.0,512,2577,3eaeca025a_hk_conv.F90.html
src/physics/cam/iondrag.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/iondrag.F90,91,8,8,0,100.0,4,4,100.0,52224,264192,ff36c0ae78_iondrag.F90.html
src/physics/cam/macrop_driver.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/macrop_driver.F90,1293,377,311,66,82.49336870026525,4,4,100.0,86274240,2139651181,f4d6ed4844_macrop_driver.F90.html
src/physics/cam/micro_mg1_0.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/micro_mg1_0.F90,3749,754,684,70,90.71618037135279,3,3,100.0,58345920,12284903301,e951f55017_micro_mg1_0.F90.html
src/physics/cam/micro_mg_cam.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/micro_mg_cam.F90,3198,1273,948,325,74.46975648075413,7,7,100.0,178913280,6710105642,6e872a5cda_micro_mg_cam.F90.html
src/physics/cam/micro_mg_data.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/micro_mg_data.F90,550,106,99,7,93.39622641509433,21,21,100.0,2097545216,16064729418,63f2549f05_micro_mg_data.F90.html
src/physics/cam/micro_mg_utils.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/micro_mg_utils.F90,1240,57,56,1,98.24561403508773,8,8,100.0,43137120,641835877,c50be37d5d_micro_mg_utils.F90.html
src/physics/cam/microp_aero.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/microp_aero.F90,717,198,144,54,72.72727272727273,4,4,100.0,86274240,856092192,42f7d7a048_microp_aero.F90.html
src/physics/cam/microp_driver.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/microp_driver.F90,194,29,24,5,82.75862068965517,5,5,100.0,53248,602624,f626263fdb_microp_driver.F90.html
src/physics/cam/modal_aer_opt.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/modal_aer_opt.F90,1360,458,344,114,75.10917030567686,7,7,100.0,9382323600,80479694869,ae8db78a74_modal_aer_opt.F90.html
src/physics/cam/ndrop.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/ndrop.F90,1810,400,318,82,79.5,7,7,100.0,3585795360,23594942473,8a46a37ba5_ndrop.F90.html
src/physics/cam/nucleate_ice.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/nucleate_ice.F90,547,93,61,32,65.59139784946237,4,4,100.0,15288877,256190614,93671fde03_nucleate_ice.F90.html
src/physics/cam/nucleate_ice_cam.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/nucleate_ice_cam.F90,641,206,118,88,57.28155339805825,4,4,100.0,21568560,557547691,9ba4739127_nucleate_ice_cam.F90.html
src/physics/cam/pbl_utils.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/pbl_utils.F90,235,29,26,3,89.65517241379311,5,5,100.0,105768900,514497510,7bd7d41b2d_pbl_utils.F90.html
src/physics/cam/phys_control.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/phys_control.F90,365,116,100,16,86.20689655172414,7,7,100.0,7622656,209589264,5b644255aa_phys_control.F90.html
src/physics/cam/phys_debug_util.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/phys_debug_util.F90,129,23,14,9,60.869565217391305,2,2,100.0,512,4108,187507ce6d_phys_debug_util.F90.html
src/physics/cam/phys_gmean.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/phys_gmean.F90,425,25,19,6,76.0,2,2,100.0,2156856,3914040,66a3b0c4ba_phys_gmean.F90.html
src/physics/cam/phys_grid.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/phys_grid.F90,4832,574,448,126,78.04878048780488,22,22,100.0,67108864,1258886361,763a0d1c61_phys_grid.F90.html
src/physics/cam/phys_prop.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/phys_prop.F90,1314,293,273,20,93.1740614334471,13,13,100.0,855147344,114247811070,0d042b3815_phys_prop.F90.html
src/physics/cam/physics_buffer.F90.in,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/physics_buffer.F90.in,1530,374,246,128,65.77540106951872,44,44,100.0,107929832,3892901392,46111dcd6a_physics_buffer.F90.in.html
src/physics/cam/physics_types.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/physics_types.F90,1965,612,447,165,73.03921568627452,20,20,100.0,23197777920,73254822668,9b1d290bec_physics_types.F90.html
src/physics/cam/physpkg.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/physpkg.F90,2607,749,598,151,79.83978638184246,9,9,100.0,1229407920,3831016783,220ee4e6b9_physpkg.F90.html
src/physics/cam/pkg_cld_sediment.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/pkg_cld_sediment.F90,781,13,12,1,92.3076923076923,1,1,100.0,512,2070,0fa5b86e10_pkg_cld_sediment.F90.html
src/physics/cam/pkg_cldoptics.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/pkg_cldoptics.F90,400,24,24,0,100.0,2,2,100.0,22287512,269624514,d28bb37486_pkg_cldoptics.F90.html
src/physics/cam/qbo.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/qbo.F90,57,9,9,0,100.0,4,4,100.0,52224,368640,bf9b858fee_qbo.F90.html
src/physics/cam/qneg3.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/qneg3.F90,118,19,18,1,94.73684210526316,1,1,100.0,14196675060,33400481571,dc55bf2c16_qneg3.F90.html
src/physics/cam/qneg4.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/qneg4.F90,142,20,15,5,75.0,1,1,100.0,40192182,48341436,9bf4582fe1_qneg4.F90.html
src/physics/cam/rad_constituents.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/rad_constituents.F90,2462,633,498,135,78.67298578199052,27,27,100.0,432965968,38274885365,fab7033bc7_rad_constituents.F90.html
src/physics/cam/radae.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/radae.F90,4237,16,8,8,50.0,1,1,100.0,512,3589,2a20edb82e_radae.F90.html
src/physics/cam/radheat.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/radheat.F90,126,11,11,0,100.0,4,4,100.0,21568560,27614360,d62bddbf77_radheat.F90.html
src/physics/cam/radiation_data.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/radiation_data.F90,1086,285,54,231,18.94736842105263,4,4,100.0,53248,366604,ca5daae7aa_radiation_data.F90.html
src/physics/cam/rayleigh_friction.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/rayleigh_friction.F90,144,28,21,7,75.0,2,2,100.0,52224,400070,0e1fc9cea5_rayleigh_friction.F90.html
src/physics/cam/ref_pres.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/ref_pres.F90,168,38,30,8,78.94736842105263,3,3,100.0,15360,30737,559b67e9c5_ref_pres.F90.html
src/physics/cam/restart_physics.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/restart_physics.F90,861,239,190,49,79.4979079497908,2,2,100.0,933888,3870840,612326ddc0_restart_physics.F90.html
src/physics/cam/sslt_rebin.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/sslt_rebin.F90,142,40,20,20,50.0,3,3,100.0,53248,132608,2b4812f745_sslt_rebin.F90.html
src/physics/cam/stratiform.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/stratiform.F90,1122,3,3,0,100.0,1,1,100.0,32768,180224,7701c7ab85_stratiform.F90.html
src/physics/cam/subcol.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/subcol.F90,500,29,25,4,86.20689655172414,3,3,100.0,512,24064,9c9b752cf8_subcol.F90.html
src/physics/cam/subcol_utils.F90.in,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/subcol_utils.F90.in,1226,42,37,5,88.0952380952381,5,5,100.0,55296,506896,ba5eba71da_subcol_utils.F90.in.html
src/physics/cam/tidal_diag.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/tidal_diag.F90,176,64,44,20,68.75,3,3,100.0,106496,2673664,637bb390f9_tidal_diag.F90.html
src/physics/cam/tracers.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/tracers.F90,313,48,14,34,29.166666666666668,5,5,100.0,52224,375808,5757dbe7c4_tracers.F90.html
src/physics/cam/trb_mtn_stress.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/trb_mtn_stress.F90,180,14,13,1,92.85714285714286,2,2,100.0,705126,3452865,4acdc1f21a_trb_mtn_stress.F90.html
src/physics/cam/tropopause.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/tropopause.F90,1253,290,211,79,72.75862068965517,11,11,100.0,55879373,1446533261,2652902ddf_tropopause.F90.html
src/physics/cam/tsinti.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/tsinti.F90,40,3,3,0,100.0,1,1,100.0,512,1536,6ed0d5be44_tsinti.F90.html
src/physics/cam/unicon_cam.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/unicon_cam.F90,1396,14,11,3,78.57142857142857,1,1,100.0,512,2572,6f1ac64765_unicon_cam.F90.html
src/physics/cam/uwshcu.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/uwshcu.F90,6357,1667,1550,117,92.98140371925615,16,16,100.0,1890504461,81014661989,6eaaa48e7b_uwshcu.F90.html
src/physics/cam/vdiff_lu_solver.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/vdiff_lu_solver.F90,207,18,14,4,77.77777777777777,1,1,100.0,887808,41152512,2b0d217fba_vdiff_lu_solver.F90.html
src/physics/cam/vertical_diffusion.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/vertical_diffusion.F90,1467,456,355,101,77.85087719298245,5,5,100.0,1205765460,4077376722,fe27d7fbd1_vertical_diffusion.F90.html
src/physics/cam/water_tracers.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/water_tracers.F90,5718,825,761,64,92.24242424242425,30,30,100.0,41411635200,417177078857,7980ce74e5_water_tracers.F90.html
src/physics/cam/wv_sat_methods.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/wv_sat_methods.F90,484,75,58,17,77.33333333333333,11,11,100.0,3047870797,37686414369,3da5e062fe_wv_sat_methods.F90.html
src/physics/cam/wv_saturation.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/wv_saturation.F90,802,127,109,18,85.8267716535433,15,15,100.0,2010962326,50387335091,d30da65c86_wv_saturation.F90.html
src/physics/cam/zenith.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/zenith.F90,50,5,5,0,100.0,1,1,100.0,1424078,3270044,db02850cbe_zenith.F90.html
src/physics/cam/zm_conv.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/zm_conv.F90,3940,633,600,33,94.7867298578199,13,13,100.0,920125440,21126051871,064e067f2c_zm_conv.F90.html
src/physics/cam/zm_conv_intr.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/cam/zm_conv_intr.F90,999,293,268,25,91.46757679180887,5,5,100.0,1229407920,2499376685,19899f2f50_zm_conv_intr.F90.html
src/physics/rrtmg/cloud_rad_props.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/cloud_rad_props.F90,772,206,206,0,100.0,12,12,100.0,296787328,4055004807,823051ad7d_cloud_rad_props.F90.html
src/physics/rrtmg/ebert_curry.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/ebert_curry.F90,408,8,8,0,100.0,1,1,100.0,512,6144,b8ab6cf1eb_ebert_curry.F90.html
src/physics/rrtmg/ext/rrtmg_lw/rrtmg_lw_init.f90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/ext/rrtmg_lw/rrtmg_lw_init.f90,2632,683,683,0,100.0,20,20,100.0,9625600,287165952,694951134f_rrtmg_lw_init.f90.html
src/physics/rrtmg/ext/rrtmg_lw/rrtmg_lw_k_g.f90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/ext/rrtmg_lw/rrtmg_lw_k_g.f90,76249,30631,30631,0,100.0,16,16,100.0,9728,139819520,0750e6d213_rrtmg_lw_k_g.f90.html
src/physics/rrtmg/ext/rrtmg_lw/rrtmg_lw_setcoef.f90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/ext/rrtmg_lw/rrtmg_lw_setcoef.f90,1270,145,135,10,93.10344827586206,3,3,100.0,167156340,666278240,2a6f52c703_rrtmg_lw_setcoef.f90.html
src/physics/rrtmg/ext/rrtmg_lw/rrtmg_lw_taumol.f90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/ext/rrtmg_lw/rrtmg_lw_taumol.f90,3151,524,460,64,87.78625954198473,17,17,100.0,126535552,7126047376,20b6a1ea34_rrtmg_lw_taumol.f90.html
src/physics/rrtmg/ext/rrtmg_mcica/mcica_subcol_gen_lw.f90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/ext/rrtmg_mcica/mcica_subcol_gen_lw.f90,611,87,61,26,70.11494252873563,5,5,100.0,4691161800,77134241552,afba059c81_mcica_subcol_gen_lw.f90.html
src/physics/rrtmg/ext/rrtmg_mcica/mcica_subcol_gen_sw.f90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/ext/rrtmg_mcica/mcica_subcol_gen_sw.f90,625,88,62,26,70.45454545454545,5,5,100.0,1812288171,30529334775,51f622d865_mcica_subcol_gen_sw.f90.html
src/physics/rrtmg/ext/rrtmg_mcica/rrtmg_lw_cldprmc.f90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/ext/rrtmg_mcica/rrtmg_lw_cldprmc.f90,267,43,10,33,23.25581395348837,1,1,100.0,209774413,429304094,0332f726ce_rrtmg_lw_cldprmc.f90.html
src/physics/rrtmg/ext/rrtmg_mcica/rrtmg_lw_rad.f90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/ext/rrtmg_mcica/rrtmg_lw_rad.f90,834,61,57,4,93.44262295081967,2,2,100.0,1560125840,11472064084,1adf8e37bf_rrtmg_lw_rad.f90.html
src/physics/rrtmg/ext/rrtmg_mcica/rrtmg_lw_rtrnmc.f90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/ext/rrtmg_mcica/rrtmg_lw_rtrnmc.f90,511,51,51,0,100.0,1,1,100.0,1560125840,24374654143,42948a9961_rrtmg_lw_rtrnmc.f90.html
src/physics/rrtmg/ext/rrtmg_mcica/rrtmg_sw_cldprmc.f90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/ext/rrtmg_mcica/rrtmg_sw_cldprmc.f90,390,121,12,109,9.917355371900827,1,1,100.0,624046864,2192685391,bcd6511bd3_rrtmg_sw_cldprmc.f90.html
src/physics/rrtmg/ext/rrtmg_mcica/rrtmg_sw_rad.f90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/ext/rrtmg_mcica/rrtmg_sw_rad.f90,1110,85,74,11,87.05882352941177,2,2,100.0,624046864,7043456703,92e9dcb228_rrtmg_sw_rad.f90.html
src/physics/rrtmg/ext/rrtmg_mcica/rrtmg_sw_spcvmc.f90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/ext/rrtmg_mcica/rrtmg_sw_spcvmc.f90,670,55,41,14,74.54545454545455,1,1,100.0,644177408,12354222695,a2e61ca07f_rrtmg_sw_spcvmc.f90.html
src/physics/rrtmg/ext/rrtmg_sw/rrtmg_sw_init.f90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/ext/rrtmg_sw/rrtmg_sw_init.f90,3297,603,602,1,99.83416252072969,19,19,100.0,9625600,202447872,6632c4a915_rrtmg_sw_init.f90.html
src/physics/rrtmg/ext/rrtmg_sw/rrtmg_sw_k_g.f90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/ext/rrtmg_sw/rrtmg_sw_k_g.f90,63579,27101,27101,0,100.0,14,14,100.0,8192,114786304,adfd9d6264_rrtmg_sw_k_g.f90.html
src/physics/rrtmg/ext/rrtmg_sw/rrtmg_sw_reftra.f90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/ext/rrtmg_sw/rrtmg_sw_reftra.f90,299,29,25,4,86.20689655172414,1,1,100.0,1248093728,11348710166,319e2721b1_rrtmg_sw_reftra.f90.html
src/physics/rrtmg/ext/rrtmg_sw/rrtmg_sw_setcoef.f90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/ext/rrtmg_sw/rrtmg_sw_setcoef.f90,349,37,34,3,91.89189189189189,2,2,100.0,5571847,105500016,39cc487f1e_rrtmg_sw_setcoef.f90.html
src/physics/rrtmg/ext/rrtmg_sw/rrtmg_sw_taumol.f90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/ext/rrtmg_sw/rrtmg_sw_taumol.f90,1495,225,211,14,93.77777777777777,15,15,100.0,47450568,1287997153,c7ddde7e1f_rrtmg_sw_taumol.f90.html
src/physics/rrtmg/ext/rrtmg_sw/rrtmg_sw_vrtqdr.f90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/ext/rrtmg_sw/rrtmg_sw_vrtqdr.f90,156,5,5,0,100.0,1,1,100.0,1288354816,3865064448,b835d199c4_rrtmg_sw_vrtqdr.f90.html
src/physics/rrtmg/oldcloud.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/oldcloud.F90,643,9,9,0,100.0,1,1,100.0,512,7168,5ca5258429_oldcloud.F90.html
src/physics/rrtmg/rad_solar_var.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/rad_solar_var.F90,152,28,21,7,75.0,3,3,100.0,372736,1720320,c5bdce6a66_rad_solar_var.F90.html
src/physics/rrtmg/radconstants.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/radconstants.F90,255,36,24,12,66.66666666666667,5,5,100.0,1935360,16835584,eb058ff3dd_radconstants.F90.html
src/physics/rrtmg/radiation.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/radiation.F90,1419,435,342,93,78.62068965517241,9,9,100.0,172548480,2238695249,c652d15a0a_radiation.F90.html
src/physics/rrtmg/radlw.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/radlw.F90,332,62,52,10,83.87096774193549,2,2,100.0,172548480,486529167,024808aba7_radlw.F90.html
src/physics/rrtmg/radsw.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/radsw.F90,680,178,136,42,76.40449438202248,2,2,100.0,75489540,981261047,09be5302a8_radsw.F90.html
src/physics/rrtmg/rrtmg_state.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/rrtmg_state.F90,241,77,77,0,100.0,4,4,100.0,22287512,355462972,94fd67c8f3_rrtmg_state.F90.html
src/physics/rrtmg/slingo.F90,iCESM1.3.1_PI_atm/components/cam/src/physics/rrtmg/slingo.F90,409,9,9,0,100.0,1,1,100.0,512,7168,0c6bf1e585_slingo.F90.html
src/unit_drivers/offline_driver.F90,iCESM1.3.1_PI_atm/components/cam/src/unit_drivers/offline_driver.F90,178,36,19,17,52.77777777777778,2,2,100.0,512,7692,38eac056cd_offline_driver.F90.html
src/utils/buffer.F90.in,iCESM1.3.1_PI_atm/components/cam/src/utils/buffer.F90.in,284,66,52,14,78.78787878787878,16,16,100.0,755508824,5438955768,ec4157b644_buffer.F90.in.html
src/utils/cam_pio_utils.F90,iCESM1.3.1_PI_atm/components/cam/src/utils/cam_pio_utils.F90,887,165,113,52,68.48484848484848,9,9,100.0,4128768,33222116,ddfbedfac4_cam_pio_utils.F90.html
src/utils/coords_1d.F90,iCESM1.3.1_PI_atm/components/cam/src/utils/coords_1d.F90,151,38,38,0,100.0,5,5,100.0,153012342,1289974416,6e7cea4172_coords_1d.F90.html
src/utils/datetime.F90,iCESM1.3.1_PI_atm/components/cam/src/utils/datetime.F90,53,13,13,0,100.0,1,1,100.0,512,6656,08eabc24e5_datetime.F90.html
src/utils/error_messages.F90,iCESM1.3.1_PI_atm/components/cam/src/utils/error_messages.F90,151,31,12,19,38.70967741935484,4,4,100.0,369152,2604161,80cc9aed52_error_messages.F90.html
src/utils/hycoef.F90,iCESM1.3.1_PI_atm/components/cam/src/utils/hycoef.F90,321,96,86,10,89.58333333333333,4,4,100.0,15872,283660,6ec1c9898d_hycoef.F90.html
src/utils/interpolate_data.F90,iCESM1.3.1_PI_atm/components/cam/src/utils/interpolate_data.F90,1309,111,85,26,76.57657657657657,7,7,100.0,2112903896,9363199737,d357ef2af7_interpolate_data.F90.html
src/utils/intp_util.F90,iCESM1.3.1_PI_atm/components/cam/src/utils/intp_util.F90,53,7,3,4,42.857142857142854,1,1,100.0,9216,27648,04b3a0cc07_intp_util.F90.html
src/utils/ioFileMod.F90,iCESM1.3.1_PI_atm/components/cam/src/utils/ioFileMod.F90,182,48,30,18,62.5,2,2,100.0,22532,766785,1a6ca767a7_ioFileMod.F90.html
src/utils/linear_1d_operators.F90,iCESM1.3.1_PI_atm/components/cam/src/utils/linear_1d_operators.F90,1180,115,101,14,87.82608695652173,14,14,100.0,2412941172,11919897888,78220961e7_linear_1d_operators.F90.html
src/utils/physconst.F90,iCESM1.3.1_PI_atm/components/cam/src/utils/physconst.F90,339,52,35,17,67.3076923076923,2,2,100.0,491520,2889232,c0dadb2231_physconst.F90.html
src/utils/spmd_utils.F90,iCESM1.3.1_PI_atm/components/cam/src/utils/spmd_utils.F90,1668,274,129,145,47.08029197080292,7,7,100.0,170008960,259938499,835ee0471c_spmd_utils.F90.html
src/utils/string_utils.F90,iCESM1.3.1_PI_atm/components/cam/src/utils/string_utils.F90,243,25,23,2,92.0,3,3,100.0,13332480,144660480,445166a615_string_utils.F90.html
src/utils/time_manager.F90,iCESM1.3.1_PI_atm/components/cam/src/utils/time_manager.F90,1499,289,227,62,78.54671280276817,24,24,100.0,6977547,92831385,f5822e0cca_time_manager.F90.html
src/utils/units.F90,iCESM1.3.1_PI_atm/components/cam/src/utils/units.F90,41,6,6,0,100.0,2,2,100.0,61,543,733736ca6b_units.F90.html
src/utils/wrap_mpi.F90,iCESM1.3.1_PI_atm/components/cam/src/utils/wrap_mpi.F90,1302,18,12,6,66.66666666666667,3,3,100.0,313344,1259520,6ea5e48cd8_wrap_mpi.F90.html
